STATION_CODE,STATION_NAME,DISTRICT,DIRECTION,STOP_TYPE,LATITUDE,LONGITUDE
115681,B BLOK,Sariyer,EMIRGAN,CCMODERN,41.125409044822,29.0377850452202
217332,MEHMET AKİF MAHALLESİ,Sultanbeyli,S.BEYLI 131,İETTBAYRAK,40.9600710005475,29.2696729999937
111592,LOJMANLAR,Arnavutköy,ISTANBUL-HADIMKÖY,İETTBAYRAK,41.1533730005777,28.6244909999695
108962,BOLLUCA BOĞAZKÖY YOLU,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.1876520005837,28.7714629999807
205982,SÜREYYAPAŞA,Maltepe,PENDIK,CCMODERN,40.9260900005421,29.122919999992
206191,NİZAMİYE,Maltepe,KADIKÖY,AÇIK DURAK,40.9570320398943,29.1157909953264
227103,GÖZCÜBABA,Kadiköy,ZIVERBEY / KADIKÖY,CCMODERNDR,40.9858620035293,29.0691060056508
131642,OYAKKENT GİRİŞ ,Basaksehir,OYAK KENT,DİĞER,41.1199930005728,28.8003539999824
176661,İBB ATIK TESİSLERİ,Eyüpsultan,AKPINAR,İETTBAYRAK,41.2009470005859,28.8591109999848
175861,UYUMKENT,Silivri,ÇORLU,AÇIK DURAK,41.0739570247033,28.129665020005
131791,MASKO 2,Basaksehir,TOPKAPI,CCMODERN,41.0642510005638,28.7958719999824
114431,AVCILAR KULÜBÜ ,Sariyer,MASLAK,CCMODERN,41.1145750381651,29.0399540232192
176252,HZ.EBUBEKİR CAMİİ,Esenyurt,SANBIR 3,İETTBAYRAK,41.0603740005628,28.6278789999703
124031,OYAK SİTESİ,Küçükçekmece,HALKALI,İETTBAYRAK,41.0270570005579,28.7907169999823
105581,İSTANBUL TIP FAKÜLTESİ,Fatih,AKSARAY,WALLMODERN,41.0158000005562,28.9316749999878
205011,POYRAZKÖY YOLU,Beykoz,POYRAZ,AÇIK DURAK,41.1554079884111,29.1251860481215
214932,KARE SOKAK,Beykoz,ÜMRANIYE,AÇIK DURAK,41.0930140449883,29.1278709531457
215501,BEYKOZ ÜNİVERSİTESİ,Beykoz,SENEVLER,İETTBAYRAK,41.0960090005693,29.0919499999911
107042,FEVZİ ÇAKMAK,Sultangazi,KÜÇÜKKÖY,İETTBAYRAK,41.0981500005694,28.9032259999867
225251,ELGİNKAN İLKOKULU,Maltepe,KADIKÖY,CCMODERNDR,40.9438639754394,29.1131409585134
225261,İDEALTEPE,Maltepe,KADIKÖY,CCMODERN,40.9405900005444,29.1166179999919
228922,ÜSKÜDAR CADDESİ,Atasehir,YEDPA,İSTON DAR,40.9824190005511,29.1656109999925
228962,IHLAMUR BULVARI,Atasehir,BATI ATASEHIR PERON,İSTON GENİŞ,40.9960570005532,29.1083659999916
124372,SERALAR,Küçükçekmece,YARIMBURGAZ MAH.,AÇIK DURAK,41.0476820005611,28.7559839999803
219852,ÖĞÜMCE,Beykoz,BEYKOZ 137,İETTCAMLI,41.1633920005802,29.2665609999933
220391,ÖZEVLER MAHALLESİ,Beykoz,ÜSKÜDAR,CCMODERNDR,41.0648060005642,29.0956509999913
115831,KOÇ ÜNİVERSİTESİ ,Sariyer,SARIYER,CCMODERN,41.1969489613709,29.0671079977311
112952,BEŞEVLER,Sariyer,SARIYER,İETTBAYRAK,41.22945802617,28.996069977864
225271,DOĞUEVLER,Maltepe,KADIKÖY,CCMODERN,40.9377720005439,29.1209739999919
225272,DOĞUEVLER,Maltepe,PENDIK,İSTON GENİŞ,40.9376240144797,29.1208550118458
132642,ÜNİVERSİTE CAMİİ,Güngören,DAVUTPASA,AÇIK DURAK,41.0288089868431,28.8885389931668
203471,EŞREF BİTLİS PARKI,Sancaktepe,KARTAL,İETTBAYRAK,41.0155610005564,29.2290589999932
203691,REİS SOKAK,Sancaktepe,KARTAL,AÇIK DURAK,40.9725509681103,29.2335769655909
176891,HABİPLER MERKEZ MAHALLESİ,Sultangazi,SON DURAK,İETTCAMLI,41.1320270005746,28.8543539999846
228682,SÖĞÜTLÜÇEŞME METROBÜS,Kadiköy,AYRILIKÇESME,AÇIK DURAK,40.9915879663986,29.0357199958317
229681,İSTANBUL MEDENİYET ÜNİVERSİTESİ,Üsküdar,KADIKÖY,İSTON DAR_İBB,40.9959370005532,29.0647969999907
401181,ÜSTBOSTANCI,Kadiköy,PERON,WALLMODERN,40.9549770005467,29.0941299999915
409031,KADIKÖY,Kadiköy,RIHTIM2 PERON,CCMODERN,40.9940749875411,29.0243370238306
226752,GAZİ MUSTAFA KEMAL CADDESİ ,Maltepe,KADIKÖY  19F,İETTBAYRAK,40.9714280005493,29.132273999992
227331,EMEK,Maltepe,ESENKENT,İETTBAYRAK,40.9232980005417,29.1595039999925
100452,ŞEHİT ERKAN GÖKTAŞ CADDESİ,Basaksehir,ARNAVUTKÖY,CCMODERN,41.0650900005636,28.7467339999793
102062,ELMAS SİTESİ,Basaksehir,KAYASEHIR,İETTBAYRAK,41.1051740005703,28.7534219999799
102081,AKİK SİTESİ,Basaksehir,BAKIRKÖY,CCMODERN,41.1084940005709,28.7539129999799
261613,KÜÇÜKYALI METRO,Maltepe,BASIBÜYÜK,İETTBAYRAK,40.9484610005456,29.123714999992
124072,BORU SANAYİİ,Küçükçekmece,HALKALI,CCMODERN,41.0107430005552,28.7931999999825
132051,MERCAN SOKAK,Avcilar,ALTINSEHIR,CCMODERN,41.0675480005642,28.7285299999785
185321,SULTANÇİFTLİĞİ ANADOLU LİSESİ,Sultangazi,SULTANÇIFTLIGI,İETTBAYRAK,41.1202610005729,28.8479619999846
127241,YEŞİLPARK,Basaksehir,ESENKENT-BOGAZKÖY,İSTON DAR,41.085778000567,28.6725409999743
103171,ABDİ İPEKÇİ CADDESİ,Avcilar,TOPKAPI,İETTMODERN,41.0583170005627,28.7149749999776
122762,LONDRA ASFALTI,Avcilar,AVCILAR,WALLMODERN,40.9790230005501,28.7342429999792
111451,YAVUZ SELİM,Esenler,TOPKAPI,İETTBAYRAK,41.0339130005591,28.8954749999866
178321,TEKSTİLKENT-GİYİMKENT METRO İSTASYONU,Esenler,GIYIMKENT,İSTON DAR,41.0702838030511,28.8661394580572
121921,SANTRAL,Esenler,GÜNGÖREN,İETTBAYRAK,41.0175990005565,28.8898939999865
124091,YEŞİL CAMİİ,Küçükçekmece,AKSARAY,AÇIK DURAK,41.0179560005564,28.7863529999821
125851,YILDIZ TEKNİK ÜNİVERSİTESİ DAVUTPAŞA KAMPÜSÜ,Esenler,SON DURAK,CCMODERN,41.0256150005578,28.8936799999866
126941,12.SOKAK,Esenler,GIYIMKENT,İETTBAYRAK,41.0414550005603,28.8820219999862
127751,KAZIM KARABEKİR İLKOKULU,Esenler,ESENLER - ÜÇYÜZLÜ,İETTBAYRAK,41.0468780005612,28.8715639999858
132652,SPOR KOMPLEKSİ,Güngören,DAVUTPASA,İETTBAYRAK,41.0266620005579,28.8876509999864
210472,MALTEPE KIZ ANADOLU İMAM HATİP LİSESİ,Maltepe,PENDIK 17,İSTON GENİŞ,40.9157630005405,29.1473409999924
179031,AK MİNARE ÇIKMAZI SOKAK,Çatalca,ÇATALCA,İETTCAMLI,41.2178830005834,28.4545549999397
125071,İLKYUVA,Güngören,GÜNGÖREN,İETTÜÇGEN,41.0135550005558,28.8718789999859
126891,İZZET ÜNVER ANADOLU İMAM HATİP LİSESİ,Güngören,EMINÖNÜ,İSTON GENİŞ,41.0178560005565,28.8704249999858
126921,BAĞCILAR CADDESİ,Güngören,BAGCILAR,İETTÜÇGEN,41.008713000555,28.8689509999858
132141,MIZRAK SOKAK,Güngören,GÜNGÖREN-HAZNEDAR,İETTBAYRAK,41.0173420005564,28.8638659999856
215952,SEYİTGAZİ SOKAK,Sultanbeyli,SULTANBEYLI,İETTBAYRAK,40.9519280005462,29.2656259999937
100231,ŞEHİT TAHSİN GEREKLİ,Avcilar,TAKSIM,İSTON DAR,41.0641270005636,28.7143569999776
107151,CEBECİ CADDESİ,Gaziosmanpasa,50.YIL MAHALLESI,İETTCAMLI,41.0865000005675,28.8896439999863
107542,TAŞOLUK YOLU,Arnavutköy,ARNAVUTKÖY,CCMODERN,41.1951410005848,28.7295909999781
200742,HAMİDİYE,Çekmeköy,ÜMRANIYE,CCMODERN,41.0214510005574,29.1883159999927
214432,KÖYİÇİ,Çekmeköy,ÇEKMEKÖY,CCMODERN,41.0344620005594,29.1749319999925
216382,PLAZALAR,Ümraniye,SULTANBEYLI,CCMODERN,41.0234060005576,29.1775209999925
229721,DOĞAN SOKAK,Sultanbeyli,CEVIZLI,İETTCAMLI,40.9866400005518,29.2569759999935
230342,KILIÇASLAN CADDESİ,Sultanbeyli,ÜMRANIYE,İETTCAMLI,40.9969739891169,29.2767950000095
212522,HALİT PAŞA CADDESİ,Kartal,KARTAL SAHIL,İETTBAYRAK,40.9022680005383,29.1733869999928
212912,ADALET SARAYI,Kartal,KARTAL KÖPRÜSÜ,İSTON GENİŞ,40.9128929991187,29.1753640000105
212922,TRABZON SOKAK,Kartal,KARTAL KÖPRÜSÜ,İETTMODERN,40.91269700054,29.1703329999927
217301,PERŞEMBE PAZARI,Sultanbeyli,ÜMRANIYE,CCMODERN,40.9519500005463,29.2815149999939
222541,FATİH SULTAN MEHMET MEZARLIĞI,Sultanbeyli,SON DURAK,İETTBAYRAK,40.969070000549,29.2576999999936
127012,C KISMI,Beylikdüzü,BEYLIKDÜZÜ,İETTBAYRAK,41.0036130005538,28.6465459999723
114493,İETT MEMUR EVLERİ ,Sariyer,POLIGON MAH.,İSTON DAR,41.110660997902,29.0399530049173
114532,MEYDAN ,Sariyer,LEVENT,CCMODERN,41.1034990210298,29.0445470432672
114551,KANLIKAVAK YOLU,Sariyer,KANLIKAVAK,İETTBAYRAK,41.1024049900677,29.039449020438
121022,EDİRNEKAPI SURDIŞI,Eyüpsultan,SULTANÇIFTLIGI,İSTON GENİŞ,41.0320060005588,28.9344889999879
132701,DURUSU HÜSEYİN ÖKTEN ANADOLU LİSESİ,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.3065030006029,28.6718819999733
166182,SELÇUKBEY SOKAK,Arnavutköy,YENIKÖY,İETTBAYRAK,41.3421670006087,28.6811699999739
302231,ARNAVUTKÖY DEVLET HASTANESİ,Arnavutköy,SULTANÇIFTLIGI,CCMODERN,41.1780540005821,28.7472069999793
200512,LALEZAR SOKAK,Beykoz,TOKATKÖY,CCMODERNDR,41.0981730005696,29.151445999992
227821,TOPRAKYOL,Pendik,HARMANDERE,CCMODERN,40.893641000537,29.2454949999936
401201,PENDİK,Pendik,1.PERON,CCMODERN,40.8742749991196,29.2441930000098
213241,İHSAN SOKAK,Kartal,KARTAL METRO,İETTBAYRAK,40.9026840005384,29.2093329999932
214012,ŞEHİT ER YILDIRAY BİROĞLU İLKOKULU,Kartal,SULTANBEYLI,İETTCAMLI,40.9121930005399,29.1796309999928
117891,GÖKTÜRK CAMİİ,Eyüpsultan,GÖKTÜRK,CCMODERN,41.1786389432325,28.8910050774358
122981,ÖRNEK MAHALLESİ,Esenyurt,ESENYURT,CCMODERN,41.0458880005606,28.6744899999746
121652,PINAR CAMİİ,Eyüpsultan,YESILPINAR,İETTBAYRAK,41.0747299991152,28.9207370000114
215232,PLAJ YOLU,Beykoz,POYRAZ,İETTBAYRAK,41.2019110005864,29.1354079999915
201552,ÖRNEKKÖY,Beykoz,BEYKOZ,İETTCAMLI,41.1420310005767,29.1455519999918
262711,KİREMİTDERE CADDESİ,Beykoz,BEYKOZ,İETTBAYRAK,41.1071600005709,29.0890759999909
200091,ÇUBUKLU EVLERİ,Beykoz,ACARKENT (136),CCMODERN,41.1088909632667,29.1124069579973
111712,OSMANGAZİ ORTAOKULU,Arnavutköy,HADIMKÖY-TOKI,İSTON DAR,41.1819399991125,28.6130750000013
119391,ŞEHİT MURAT KARAKUŞ,Eyüpsultan,ALIBEYKÖY,İETTBAYRAK,41.0821590005668,28.9283999999875
200032,BEYKOZ ORMAN İŞLERİ,Beykoz,POYRAZKÖY,İETTBAYRAK,41.188006962647,29.1459519587335
132081,ESKİ İSTANBUL CADDESİ,Avcilar,ALTINSEHIR,İETTBAYRAK,41.0630970005635,28.7409349999793
200631,ANADOLU CADDESİ,Beykoz,ÜSKÜDAR,CCMODERNDR,41.0972910005694,29.0939109999911
107521,KÜÇÜKKÖY YOLU,Gaziosmanpasa,EDIRNEKAPI,İETTBAYRAK,41.0623950005636,28.9025269999868
225762,KARTAL KÖPRÜSÜ ,Kartal,TUZLA,CCMODERN,40.9064689836019,29.209656025317
175801,YALIKÖY CADDESİ,Silivri,ÇORLU,İETTBAYRAK,41.0502970005556,28.0525669997778
214661,ARKADAŞ SOKAK,Çekmeköy,SAHINBEY MAH.,MEDYA A.Ş.,41.025599000558,29.1813009999926
215082,ŞAHİNBEY CADDESİ,Çekmeköy,ÜSKÜDAR,İETTCAMLI,41.0162120005564,29.1901359999927
216602,KÜÇÜK KORU CAMİİ,Çekmeköy,ÇEKMEKÖY,CCMODERNDR,41.0398630041061,29.179763017758
204231,KÖY YOLU,Çekmeköy,KARASU,AÇIK DURAK,41.0831889870654,29.3507010197559
176431,SEYİT ONBAŞI ,Avcilar,AVCILAR,İSTON DAR,41.0290630005579,28.7018129999768
114581,AYAZAĞA YOLU,Sariyer,AYAZAGA KÖYÜ,İETTBAYRAK,41.1085860370973,29.0176719737318
114621,AYAZAĞA CADDESİ,Sariyer,AYAZAGAKÖYÜ,CCMODERNDR,41.1112500439764,29.0001599884417
107591,HALİTPAŞA CADDESİ,Gaziosmanpasa,RAMI (PTT),İETTBAYRAK,41.0558820005626,28.9139919999872
115161,ZEKERİYAKÖY,Sariyer,KISIRKAYA,İETTBAYRAK,41.1970559828227,29.0288100433193
210892,SABA SOKAK,Kartal,KURFALI MAH.,AÇIK DURAK,40.9000309813868,29.2312100453419
229831,ÇEKMEKÖY BELEDİYE SAPAĞI,Çekmeköy,KAVACIK,İETTCAMLI,41.031797000559,29.1674789999923
123361,SİTELER,Beylikdüzü,AVCILAR METROBÜS,CCMODERN,40.9859570005508,28.6067749999684
114651,SARIYER EVLERİ,Sariyer,UYUM SITESI,İETTBAYRAK,41.1783459611997,29.0415589719567
115271,SİTELER,Sariyer,LEVENT,CCMODERN,41.1067969961509,28.9969679935596
115302,FENER KAVŞAĞI,Sariyer,SARIYER,CCMODERN,41.1972319697825,29.0783649933193
112942,PLAJ YOLU,Sariyer,SARIYER,İETTBAYRAK,41.2310589792468,28.9933550460935
211011,NAZ SOKAK,Kartal,KARTAL,İETTBAYRAK,40.9067290005391,29.2152819999932
211051,SÜMBÜL SOKAK,Kartal,KARTAL,AÇIK DURAK,40.921715965432,29.2155809883558
211102,ZEYTİNLİK CADDESİ,Kartal,GÜMÜSPINAR MAH.,AÇIK DURAK,40.9205329624358,29.2064179987278
111871,HADIMKÖY TEPE,Arnavutköy,AVCILAR,İSTON DAR,41.1634680005794,28.6223409999693
227652,YENİ MAHALLE,Kartal,UGURMUMCU,İETTBAYRAK,40.9156180005404,29.191853999993
227681,SOĞANLIK,Kartal,KADIKÖY,CCMODERN,40.9173440005408,29.2053379999931
227691,SOĞANLIK MEZARLIĞI,Kartal,KADIKÖY,CCMODERNDR,40.9179460005408,29.2117289999932
203332,ÇENGELDERE SAPAĞI ,Beykoz,ÇAVUSBASI,İETTBAYRAK,41.0877400005679,29.1374649999918
116691,GÜMÜŞ DAMLA SOKAK,Sariyer,HACIOSMAN,İETTBAYRAK,41.1195599631996,29.0515970247387
116712,ALİ SAMİ YEN SPOR KOMPLEKSİ,Sariyer,EDIRNEKAPI,İETTBAYRAK,41.1018600211532,28.9895330245643
201021,BAKLACI MERKEZ,Beykoz,BAKLACI MH.,AÇIK DURAK,41.0609829689474,29.1613300179721
132951,ÇİFTLİK MAHALLESİ,Arnavutköy,ARNAVUTKÖY,İETTBAYRAK,41.3295460006067,28.6778629999737
227121,ANAYURT CADDESİ,Kartal,KADIKÖY,CCMODERNDR,40.906925000539,29.1884969999928
119501,GÖKTÜRK CADDESİ,Eyüpsultan,BELEDIYE,İETTCAMLI,41.1861910005837,28.8858809999858
200461,SIRMAKEŞ CADDESİ,Beykoz,CUMHURIYETKÖY,AÇIK DURAK,41.1524229818682,29.1329930141672
202872,YAKUPHAN CADDESİ,Sancaktepe,SULTANBEYLI,AÇIK DURAK,40.9882329953652,29.2530660266065
102171,ULUBATLI HASAN CADDESİ,Basaksehir,BAKIRKÖY,CCMODERNDR,41.1030870005697,28.7682889999804
133982,KURUTOPRAK,Basaksehir,KAYASEHIR,DİĞER,41.0869520005672,28.7525209999795
126411,AKASYA,Beylikdüzü,M.EVLERI-TÜRKSAN,CCMODERN,40.97916000055,28.6791929999752
126962,BEYLİKDÜZÜ İSKİ,Beylikdüzü,AVCILAR,İSTON GENİŞ,41.0166520005558,28.6375959999714
127181,MİLLET CADDESİ,Beylikdüzü,SITELER-GÜRPINAR,CCMODERN,40.9915250005517,28.6058189999683
179401,HİSARBEYLİ İLKOKULU,Çatalca,ÇATALCA,İETTCAMLI,41.3693230006106,28.4719369999449
179411,KALFAKÖY CAMİİ,Çatalca,ÇATALCA,İETTCAMLI,41.2886850005978,28.4395759999401
105862,LEYLAK SOKAK,Arnavutköy,TRABZON MAHALLESI,AÇIK DURAK,41.2285400005901,28.6965169999756
205941,ÜNİVERSİTE,Kartal,KADIKÖY,CCMODERN,40.9008370005381,29.1562599999925
103672,BİRLİK SANAYİ SİTESİ,Beylikdüzü,SAHIL MAHALLESI,İETTBAYRAK,41.0017109796346,28.6588410447116
111491,CUMHURİYET CADDESİ,Beylikdüzü,AVCILAR,WALLMODERN,41.0034920005537,28.643449999972
225502,VETERİNER ARAŞTIRMA,Kartal,PENDIK,CCMODERN,40.8800680005348,29.2161229999933
221011,YEŞİLBAHÇE,Beykoz,DUTDERE,İETTBAYRAK,41.0791050005666,29.1539039999921
221091,MEHMET AKİF ERSOY CADDESİ,Beykoz,ÜSKÜDAR,İETTBAYRAK,41.1142070005722,29.1057809999913
116421,ŞİFA YOLU,Sariyer,SARIYER,İETTBAYRAK,41.1754450079535,29.0438289641315
116461,TOP SAHASI,Sariyer,KOCATAS,CCMODERN,41.1695619761325,29.0369789806254
201431,SULTANAHMET CAMİİ,Sancaktepe,VEYSEL KARANI 131V,İETTBAYRAK,40.962823000548,29.2420779999934
201841,ÇATALZEYTİN,Sancaktepe,NISANTEPE 132S,AÇIK DURAK,40.9972370220842,29.2516449566235
201871,ÖZTEPE CADDESİ,Sancaktepe,NISANTEPE 132S,AÇIK DURAK,41.0107339991167,29.2708640000095
202861,ALAATTİN CAMİİ,Sancaktepe,SAMANDIRMA,İETTCAMLI,40.9867460005518,29.2486379999934
203121,YAKA,Sile,SILE,AÇIK DURAK,40.9922940005528,29.6527549999971
207242,YUNUS CADDESİ,Kartal,KADIKÖY,İETTBAYRAK,40.8862580005358,29.2165979999933
119572,ALİBEYKÖY İTFAİYE ,Eyüpsultan,IMAR BLOKLARI,İSTON GENİŞ,41.0800710005665,28.9372419999878
130041,1919.SOKAK,Esenyurt,KIRAÇ-HARAMIDERE,İETTMODERN,41.0134510005553,28.6666829999741
203991,KÖPRÜBAŞI,Sile,ÜSKÜDAR,İETTCAMLI,41.191293966369,29.4441369585155
106842,YILDIZTABYA,Eyüpsultan,GAZIOSMANPASA,CCMODERN,41.0658350005641,28.9346809999876
101261,ARNAVUTTEPE CADDESİ,Büyükçekmece,Y.BOSNA METRO,İETTMODERN,41.0298120005575,28.5323339999589
101281,HÜRRİYET MAHALLESİ,Büyükçekmece,Y.BOSNA METRO,İETTMODERN,41.0304640005576,28.5431219999604
115071,SANAYİ YOLU,Kagithane,LEVENT,İETTBAYRAK,41.0960640005691,29.0042539999894
203612,AKCAN SOKAK,Sancaktepe,YENIDOGAN,İETTBAYRAK,41.0165850005566,29.2327369999932
102641,15.BÖLGE,Basaksehir,BAKIRKÖY,CCMODERN,41.1056000005704,28.7671919999807
207281,4.KISIM,Maltepe,KADIKÖY 17L,İETTCAMLI,40.9533900005464,29.125489999992
120661,GÖKTÜRK METRO,Eyüpsultan,KEMERBURGAZ,İETTBAYRAK,41.1783300005823,28.8845689999858
302001,MİMARSİNAN MAHALLESİ,Silivri,CEZAEVI,İETTBAYRAK,41.0816830005633,28.2187289998742
200302,KARTAL SOKAK,Çekmeköy,DEMOKRASI CD.  131T,İETTBAYRAK,41.025230000558,29.2361189999932
200542,214.SOKAK,Çekmeköy,KADIKÖY,İETTCAMLI,41.0480810005616,29.2456629999933
217471,KAPTAN-I DERYA,Sultanbeyli,ÜMRANIYE,CCMODERNDR,40.9763880005502,29.2712599999937
217491,KUBBE CADDESİ,Sultanbeyli,ÜMRANIYE,İETTCAMLI,40.9808490005508,29.2740559999937
102562,ARMİNA EVLERİ,Basaksehir,SON DURAK,İETTBAYRAK,41.1047120005701,28.6691529999739
102742,DERSAN,Basaksehir,SAHINTEPESI,İSTON GENİŞ,41.0821800005667,28.787953999982
102751,ORGANİZE SANAYİ PTT,Basaksehir,ISTOÇ,DİĞER,41.0739100005653,28.8003329999826
110131,BOLLUCA MERKEZ,Arnavutköy,ARNAVUTKÖY,İETTMODERN,41.1983760005854,28.7660009999803
110151,BOĞAZKÖY ATATÜRK CADDESİ,Arnavutköy,ARNAVUTKÖY,İETTBAYRAK,41.1799840005824,28.7635719999803
217712,SULTANBEYLİ OTOGAR,Sultanbeyli,ÇIFTLIK,İETTCAMLI,40.9743870005499,29.2641259999936
217722,BELEDİYE SAPAĞI,Sultanbeyli,ÇIFTLIK MAH.,CCMODERN,40.9694540005491,29.2623109999936
221961,İTAAT SOKAK,Sultanbeyli,ÜSKÜDAR,İETTBAYRAK,40.9451810005452,29.2690179999937
285182,OTOBAN ÇIKIŞI,Sultanbeyli,SON DURAK,İETTBAYRAK,40.9703199991175,29.2500630000097
222521,MESCİDİ AKSA CAMİİ,Sultanbeyli,SON DURAK,İETTCAMLI,40.9688809991176,29.2517720000097
212641,İSTANBUL TİCARET ODASI MESLEKİ VE TEKNİK ANADOLU LİSESİ,Pendik,PENDIK 17B,İETTBAYRAK,40.8557630005311,29.2857509999941
133291,İHSANİYE SAĞLIK OCAĞI,Çatalca,BINKILIÇ,İETTCAMLI,41.2523630005924,28.3646109999239
215731,KARLITEPE CADDESİ,Beykoz,BEYKOZ,İETTCAMLI,41.1250000005739,29.1318899999917
114222,YEŞİLEVLER,Sariyer,HACIOSMAN,CCMODERNDR,41.1290740329928,29.0446540158679
122873,MUSTAFA KEMALPAŞA MAHALLESİ,Avcilar,AVCILAR,İSTON DAR,41.004275000554,28.7078139999773
217981,EVPA,Sancaktepe,ÜMRANIYE 11P,İETTCAMLI,40.9971810005534,29.1963619999928
110511,BORSA İSTANBUL ANADOLU İMAM HATİP LİSESİ,Arnavutköy,ARNAVUTKÖY,İETTCAMLI,41.177751000582,28.7106889999768
120081,GÜZELYAYLA CADDESİ,Eyüpsultan,CENGIZ TOPEL,İETTBAYRAK,41.082647000567,28.9485589999881
120282,BOĞAZİÇİ SİTELER,Eyüpsultan,ALIBEYKÖY,İETTCAMLI,41.082782000567,28.9414169999879
220902,ÇAVUŞBAŞI YOLU,Beykoz,ÜSKÜDAR,İETTCAMLI,41.0936690005689,29.1021309999913
220911,DOSTLUK,Beykoz,ÜSKÜDAR,CCMODERN,41.0930330005687,29.1081119999914
203641,ŞEHİT MURAT ÇELİKHASI,Sultanbeyli,ÜMRANIYE,İETTBAYRAK,40.9530540005465,29.2686459999937
130982,TEPECİK KİPTAŞ KONUTLARI,Büyükçekmece,TEPEKENT,İETTBAYRAK,41.0260779887579,28.5136039880552
218272,YUNUS EMRE CAMİİ,Sancaktepe,KARTAL,CCMODERN,40.9575640005471,29.2141589999931
112263,TERSANE,Sariyer,DEREIÇI,OVAL KIRMIZI,41.1138579894914,29.0535059715832
120602,KUTORMAN,Eyüpsultan,KEMERBURGAZ,İETTBAYRAK,41.2590890005955,28.8726159999851
120621,MEVLANA MAHALLESİ ,Eyüpsultan,HASDAL,İETTBAYRAK,41.0874190005677,28.9191279999872
117722,BAYRAMOĞLU ,Eyüpsultan,KEMERBURGAZ,İSTON DAR,41.085893999115,28.9531720000115
117741,NURTEPE-VİYADÜK,Eyüpsultan,TOPKAPI,CCMODERN,41.0759800005659,28.9580039999884
201002,YUKARI BAKLACI GİRİŞİ,Beykoz,ÜMRANIYE 11ÇB,CCMODERN,41.0560400005628,29.1680439999923
217072,SAĞLIK OCAĞI,Sancaktepe,KARTAL,İETTCAMLI,40.9711190005493,29.2324969999933
104421,TEPE İLKOKULU,Basaksehir,OLIMPIYAT METRO,İETTCAMLI,41.0728900005651,28.75331899998
112341,SAHİL YOLU,Sariyer,BESIKTAS,İETTBAYRAK,41.135997999114,29.0592080000115
115592,MEHMET AKİF İLKOKULU,Sariyer,MASLAK,CCMODERNDR,41.1125219918537,29.0346269825814
218491,BARAJ YOLU SAPAĞI,Çekmeköy,CUMHURIYET SAP.,İETTCAMLI,41.0803379991152,29.3378910000088
111211,BATIKÖY,Büyükçekmece,SONDURAK,CCMODERN,41.0038310005533,28.5329249999591
201202,REŞADİYE MERKEZ CAMİİ,Çekmeköy,ÜSKÜDAR 11A,İETTCAMLI,41.0781530005665,29.2544449999933
222661,AKŞEMSETTİN,Sultanbeyli,SULTANBEYLI,İETTBAYRAK,40.9479590005457,29.2992579999941
114123,HACIOSMAN METRO,Sariyer,SON DURAK,CCMODERN,41.1400550233501,29.0303450123984
123581,FEVZİ ÇAKMAK CADDESİ,Avcilar,AVCILAR MERKEZ,İETTCAMLI,40.9756860005495,28.7111099999777
113251,MASLAK,Sariyer,AYAZAGA KÖYÜ,CCMODERN,41.1084229795884,29.0223989695322
114901,BACADİBİ,Kagithane,GÜLTEPE,CCMODERN,41.0795930005665,29.0066489999895
125192,MUAZ BİN CEBEL CAMİİ,Bagcilar,AKSARAY,İETTBAYRAK,41.0556470005625,28.8430239999846
204011,TENVİR SOKAK,Sultanbeyli,UZUNÇAYIR,İETTCAMLI,40.9455190005453,29.3044779999941
123241,DR.SADIK AHMET İLKOKULU,Büyükçekmece,BATIKÖY-MIMARSINAN,CCMODERN,41.0048600005535,28.5418709999604
178851,ÇİFTLİK BAŞAK YOLU,Çatalca,ÇIFTLIKKÖY-ÇATALCA,İETTBAYRAK,41.3353220006042,28.4265079999356
212612,AKNUR SOKAK,Tuzla,TUZLA,İETTCAMLI,40.916846036565,29.4096290357854
224661,KARAKAYA,Tuzla,TUZLA KÖPRÜSÜ 500T,İETTBAYRAK,40.8309260005272,29.3660199999949
225843,İÇMELER KÖPRÜSÜ,Tuzla,KADIKÖY  130-133T,AÇIK DURAK,40.8506970005302,29.2985189999942
127982,FUNDA 1,Basaksehir,TEM-BAHÇESEHIR,AÇIK DURAK,41.0656780005637,28.6758059999746
128521,KAVACIK SİTESİ,Basaksehir,YENIBOSNA -4 ORG.SIT,CCMODERN,41.1014840005698,28.8036339999827
401031,KADIKÖY,Kadiköy,RIHTIM1 PERON,CCMODERN,40.992463480725,29.0238453611126
105521,FATİH DARÜŞAFAKA,Fatih,FATIH,CCMODERN,41.0236090005575,28.9486789999883
212302,GEZER SOKAK,Tuzla,AYDINLI IÖO.,AÇIK DURAK,40.8773239578172,29.3236310028506
205321,ÇAĞLA SOKAK,Üsküdar,GÖZTEPE KÖPRÜSÜ,İETTBAYRAK,41.0054560005547,29.0654909999909
129491,BOĞAZKÖY EVLERİ,Basaksehir,SONDURAK,CCMODERN,41.073634000565,28.6611809999733
209821,PLEVNE CADDESİ,Pendik,KADIKÖY,CCMODERN,40.8881960005361,29.2295569999935
261601,KARACAKÖY ZEYTİN BAYIRI,Sile,SILE,İETTCAMLI,41.1567060005792,29.7620139999979
